Time,Demand
"('0.0',)",3160.81596497
"('1.0',)",3064.85329632
"('2.0',)",3082.87232755
"('3.0',)",3224.85597869
"('4.0',)",3493.18936198
"('5.0',)",3457.89946637
"('6.0',)",3489.87439409
"('7.0',)",3483.68449697
"('8.0',)",3573.66411578
"('9.0',)",3084.07425518
"('10.0',)",2822.26364456
"('11.0',)",2560.25551932
"('12.0',)",2594.67128461
"('13.0',)",2262.81856097
"('14.0',)",2146.21802283
"('15.0',)",2104.82658319
"('16.0',)",2041.56663465
"('17.0',)",2147.07050384
"('18.0',)",2097.59132558
"('19.0',)",2164.34995266
"('20.0',)",2577.84745338
"('21.0',)",2732.30445503
"('22.0',)",2955.50579473
"('23.0',)",3375.07134083
