Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",2902.56939023
"('2.0',)",3005.09868631
"('3.0',)",3364.69161965
"('4.0',)",3281.78238234
"('5.0',)",3457.89946637
"('6.0',)",3667.93930455
"('7.0',)",3450.24156359
"('8.0',)",3531.82806602
"('9.0',)",3272.68012996
"('10.0',)",2822.26364456
"('11.0',)",2560.25551932
"('12.0',)",2592.79400767
"('13.0',)",2262.82119813
"('14.0',)",2257.87538608
"('15.0',)",2008.70622327
"('16.0',)",1864.82887079
"('17.0',)",2141.26367571
"('18.0',)",2073.61796945
"('19.0',)",2258.49138176
"('20.0',)",2628.36732598
"('21.0',)",2965.98679449
"('22.0',)",2955.50579473
"('23.0',)",3108.64829015
