Time,Demand
"('0.0',)",3029.97171391
"('1.0',)",3156.30390991
"('2.0',)",3109.49487708
"('3.0',)",3295.11586397
"('4.0',)",3454.09230006
"('5.0',)",3424.45653299
"('6.0',)",3753.11925321
"('7.0',)",3450.24156359
"('8.0',)",3306.43800375
"('9.0',)",3351.60509728
"('10.0',)",3080.10514796
"('11.0',)",2593.6984527
"('12.0',)",2590.38313495
"('13.0',)",2138.09759723
"('14.0',)",1997.21497911
"('15.0',)",1938.31471565
"('16.0',)",1864.82887079
"('17.0',)",1887.18587412
"('18.0',)",1984.85615837
"('19.0',)",2380.72806035
"('20.0',)",2633.42504382
"('21.0',)",2732.30445503
"('22.0',)",2955.50579473
"('23.0',)",3272.96553507
