Time,Demand
"('0.0',)",3083.82189256
"('1.0',)",3166.93031799
"('2.0',)",3147.18540872
"('3.0',)",3337.65598593
"('4.0',)",3531.21267645
"('5.0',)",3568.58584745
"('6.0',)",3523.31732747
"('7.0',)",3676.22137291
"('8.0',)",3532.21599065
"('9.0',)",3084.07425518
"('10.0',)",2822.26364456
"('11.0',)",2708.20445565
"('12.0',)",2508.12403127
"('13.0',)",2283.46495783
"('14.0',)",1997.21497911
"('15.0',)",2120.96082373
"('16.0',)",1898.27180416
"('17.0',)",2150.73694315
"('18.0',)",2252.38118185
"('19.0',)",2416.90878367
"('20.0',)",2414.55740179
"('21.0',)",2698.86152165
"('22.0',)",3197.33381389
"('23.0',)",3142.09122353
