Time,Demand
"('0.0',)",3063.94423868
"('1.0',)",3018.06831726
"('2.0',)",2971.65575293
"('3.0',)",3248.14520909
"('4.0',)",3446.87088661
"('5.0',)",3457.89946637
"('6.0',)",3742.4141585
"('7.0',)",3717.03629571
"('8.0',)",3306.43800375
"('9.0',)",3343.0903699
"('10.0',)",2822.26364456
"('11.0',)",2560.25551932
"('12.0',)",2441.27697683
"('13.0',)",2258.6445285
"('14.0',)",2098.32100683
"('15.0',)",1904.87178227
"('16.0',)",2024.28613892
"('17.0',)",1920.6288075
"('18.0',)",2250.8742711
"('19.0',)",2197.79288603
"('20.0',)",2515.52907163
"('21.0',)",2698.86152165
"('22.0',)",3109.66965744
"('23.0',)",3241.35834628
