Time,Demand
"('0.0',)",3013.61565502
"('1.0',)",3000.28818844
"('2.0',)",3133.39139276
"('3.0',)",3112.0
"('4.0',)",3281.78238234
"('5.0',)",3424.45653299
"('6.0',)",3593.27509981
"('7.0',)",3717.7250517
"('8.0',)",3306.43800375
"('9.0',)",3084.07425518
"('10.0',)",2934.46471512
"('11.0',)",2759.61174887
"('12.0',)",2327.15630544
"('13.0',)",2293.4346701
"('14.0',)",2264.75843001
"('15.0',)",1938.31471565
"('16.0',)",1864.82887079
"('17.0',)",1887.18587412
"('18.0',)",2084.8933299
"('19.0',)",2266.28870673
"('20.0',)",2593.91453559
"('21.0',)",2698.86152165
"('22.0',)",2988.94872811
"('23.0',)",3361.11340993
