Time,Demand
"('0.0',)",3026.76569694
"('1.0',)",2902.56939023
"('2.0',)",3239.1991785
"('3.0',)",3375.58381545
"('4.0',)",3281.78238234
"('5.0',)",3545.06196826
"('6.0',)",3757.37642446
"('7.0',)",3630.85013858
"('8.0',)",3422.97068201
"('9.0',)",3248.23532091
"('10.0',)",2962.02578717
"('11.0',)",2560.25551932
"('12.0',)",2488.06508284
"('13.0',)",2243.26674538
"('14.0',)",1997.21497911
"('15.0',)",2165.9216954
"('16.0',)",2008.77655627
"('17.0',)",1920.6288075
"('18.0',)",1984.85615837
"('19.0',)",2289.8941422
"('20.0',)",2621.15781554
"('21.0',)",2732.30445503
"('22.0',)",2988.94872811
"('23.0',)",3323.34980837
