Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",3119.83434889
"('2.0',)",3152.02667793
"('3.0',)",3252.56365684
"('4.0',)",3386.53601834
"('5.0',)",3514.86649129
"('6.0',)",3675.7613953
"('7.0',)",3483.68449697
"('8.0',)",3393.56860003
"('9.0',)",3345.6449593
"('10.0',)",2822.26364456
"('11.0',)",2560.25551932
"('12.0',)",2527.29856894
"('13.0',)",2138.09759723
"('14.0',)",1997.21497911
"('15.0',)",2133.54704229
"('16.0',)",2132.3711189
"('17.0',)",1920.6288075
"('18.0',)",2220.35363422
"('19.0',)",2164.34995266
"('20.0',)",2677.07772216
"('21.0',)",2698.86152165
"('22.0',)",3137.85736025
"('23.0',)",3212.87878061
