Time,Demand
"('0.0',)",3019.44674037
"('1.0',)",3089.44752106
"('2.0',)",2971.65575293
"('3.0',)",3112.0
"('4.0',)",3517.9846617
"('5.0',)",3424.45653299
"('6.0',)",3489.87439409
"('7.0',)",3716.90885189
"('8.0',)",3306.43800375
"('9.0',)",3084.07425518
"('10.0',)",2855.70657794
"('11.0',)",2560.25551932
"('12.0',)",2517.60764044
"('13.0',)",2171.54053061
"('14.0',)",2109.92396425
"('15.0',)",1938.31471565
"('16.0',)",1864.82887079
"('17.0',)",1887.18587412
"('18.0',)",2249.77459699
"('19.0',)",2431.70959266
"('20.0',)",2448.00033516
"('21.0',)",2842.31807345
"('22.0',)",3222.982261
"('23.0',)",3142.09122353
