Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",2902.56939023
"('2.0',)",3005.09868631
"('3.0',)",3379.54346141
"('4.0',)",3546.06124151
"('5.0',)",3424.45653299
"('6.0',)",3489.87439409
"('7.0',)",3603.48488827
"('8.0',)",3423.21738143
"('9.0',)",3224.97760137
"('10.0',)",2855.70657794
"('11.0',)",2744.62840445
"('12.0',)",2327.15630544
"('13.0',)",2398.89487296
"('14.0',)",2221.88671863
"('15.0',)",1938.31471565
"('16.0',)",2020.57296705
"('17.0',)",1887.18587412
"('18.0',)",2093.46728338
"('19.0',)",2424.52872373
"('20.0',)",2671.38647903
"('21.0',)",2698.86152165
"('22.0',)",2988.94872811
"('23.0',)",3376.11822018
