Time,Demand
"('0.0',)",3040.17924122
"('1.0',)",2902.56939023
"('2.0',)",3005.09868631
"('3.0',)",3375.51073374
"('4.0',)",3506.90451874
"('5.0',)",3424.45653299
"('6.0',)",3748.1899525
"('7.0',)",3545.43476491
"('8.0',)",3407.64577272
"('9.0',)",3084.07425518
"('10.0',)",2855.70657794
"('11.0',)",2781.50307666
"('12.0',)",2510.68127827
"('13.0',)",2298.43121114
"('14.0',)",2156.80306109
"('15.0',)",2080.77886199
"('16.0',)",2062.9952181
"('17.0',)",1887.18587412
"('18.0',)",2018.29909175
"('19.0',)",2273.92577271
"('20.0',)",2681.22086892
"('21.0',)",2732.30445503
"('22.0',)",3191.18889129
"('23.0',)",3142.09122353
