Time,Demand
"('0.0',)",2946.10356522
"('1.0',)",2902.56939023
"('2.0',)",3005.09868631
"('3.0',)",3227.19217584
"('4.0',)",3539.37729393
"('5.0',)",3424.45653299
"('6.0',)",3523.31732747
"('7.0',)",3717.64825936
"('8.0',)",3306.43800375
"('9.0',)",3117.51718856
"('10.0',)",3089.74941886
"('11.0',)",2761.43300466
"('12.0',)",2507.29755781
"('13.0',)",2350.64114495
"('14.0',)",2214.02317584
"('15.0',)",2067.19818753
"('16.0',)",1976.58928563
"('17.0',)",1920.6288075
"('18.0',)",1984.85615837
"('19.0',)",2389.84721288
"('20.0',)",2616.06433357
"('21.0',)",2698.86152165
"('22.0',)",3102.67720904
"('23.0',)",3211.59308398
