Time,Demand
"('0.0',)",3013.80266149
"('1.0',)",2989.58966779
"('2.0',)",3062.77440163
"('3.0',)",3377.61741366
"('4.0',)",3315.22531571
"('5.0',)",3618.32181456
"('6.0',)",3734.84096662
"('7.0',)",3614.02337353
"('8.0',)",3339.88093712
"('9.0',)",3117.51718856
"('10.0',)",2954.23992705
"('11.0',)",2560.25551932
"('12.0',)",2559.18629053
"('13.0',)",2171.54053061
"('14.0',)",1997.21497911
"('15.0',)",2006.82709256
"('16.0',)",2108.57894204
"('17.0',)",2114.89438749
"('18.0',)",2179.05617342
"('19.0',)",2164.34995266
"('20.0',)",2622.94511826
"('21.0',)",2966.35875353
"('22.0',)",3184.82311104
"('23.0',)",3369.45132265
