Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",3170.01336909
"('2.0',)",3127.16260979
"('3.0',)",3112.0
"('4.0',)",3524.46012125
"('5.0',)",3667.91883262
"('6.0',)",3523.31732747
"('7.0',)",3483.68449697
"('8.0',)",3457.56902595
"('9.0',)",3204.9702734
"('10.0',)",2932.46456281
"('11.0',)",2674.00053218
"('12.0',)",2327.15630544
"('13.0',)",2399.70351598
"('14.0',)",2264.73495954
"('15.0',)",1998.7934526
"('16.0',)",1898.27180416
"('17.0',)",1920.6288075
"('18.0',)",2252.37148092
"('19.0',)",2164.34995266
"('20.0',)",2414.55740179
"('21.0',)",2956.95281738
"('22.0',)",3054.04967567
"('23.0',)",3242.70524439
