Time,Demand
"('0.0',)",3120.63864256
"('1.0',)",3090.74741545
"('2.0',)",3070.9190016
"('3.0',)",3373.74263296
"('4.0',)",3281.78238234
"('5.0',)",3457.89946637
"('6.0',)",3598.2498979
"('7.0',)",3550.57983464
"('8.0',)",3500.00420514
"('9.0',)",3225.00316425
"('10.0',)",2822.26364456
"('11.0',)",2560.25551932
"('12.0',)",2564.70200772
"('13.0',)",2400.44051128
"('14.0',)",2156.70196288
"('15.0',)",1938.31471565
"('16.0',)",1898.27180416
"('17.0',)",2098.32947772
"('18.0',)",1984.85615837
"('19.0',)",2420.74082973
"('20.0',)",2668.07085337
"('21.0',)",2698.86152165
"('22.0',)",2955.50579473
"('23.0',)",3108.64829015
