Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",3085.27538691
"('2.0',)",3075.26891452
"('3.0',)",3145.44293338
"('4.0',)",3542.90454171
"('5.0',)",3603.47107927
"('6.0',)",3721.60015365
"('7.0',)",3641.31445125
"('8.0',)",3306.43800375
"('9.0',)",3205.09293187
"('10.0',)",3063.51028163
"('11.0',)",2560.25551932
"('12.0',)",2327.15630544
"('13.0',)",2366.03359462
"('14.0',)",1997.21497911
"('15.0',)",1904.87178227
"('16.0',)",1898.27180416
"('17.0',)",2149.80090958
"('18.0',)",2148.88189479
"('19.0',)",2387.14229976
"('20.0',)",2676.16095744
"('21.0',)",2698.86152165
"('22.0',)",2955.50579473
"('23.0',)",3108.64829015
