Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",2902.56939023
"('2.0',)",2971.65575293
"('3.0',)",3286.24135674
"('4.0',)",3527.41259683
"('5.0',)",3424.45653299
"('6.0',)",3643.12580676
"('7.0',)",3717.63292018
"('8.0',)",3339.88093712
"('9.0',)",3280.08483706
"('10.0',)",2822.26364456
"('11.0',)",2657.66048147
"('12.0',)",2360.59923881
"('13.0',)",2171.54053061
"('14.0',)",1997.21497911
"('15.0',)",2013.90702833
"('16.0',)",2064.85038664
"('17.0',)",2040.92678199
"('18.0',)",1984.85615837
"('19.0',)",2422.15930809
"('20.0',)",2657.88338212
"('21.0',)",2698.86152165
"('22.0',)",3206.37161115
"('23.0',)",3277.76319097
