Time,Demand
"('0.0',)",2912.66063184
"('1.0',)",2902.56939023
"('2.0',)",3080.01626762
"('3.0',)",3112.0
"('4.0',)",3453.09168695
"('5.0',)",3607.66007908
"('6.0',)",3489.87439409
"('7.0',)",3450.24156359
"('8.0',)",3559.19206654
"('9.0',)",3244.39851919
"('10.0',)",3073.03244596
"('11.0',)",2560.25551932
"('12.0',)",2360.59923881
"('13.0',)",2364.51296135
"('14.0',)",2030.65791249
"('15.0',)",2134.37574756
"('16.0',)",1898.27180416
"('17.0',)",2154.68305333
"('18.0',)",2018.29909175
"('19.0',)",2429.30604006
"('20.0',)",2414.55740179
"('21.0',)",2816.85509698
"('22.0',)",3222.14629306
"('23.0',)",3108.64829015
