Time,Demand
"('0.0',)",3016.50826896
"('1.0',)",3005.81300699
"('2.0',)",2971.65575293
"('3.0',)",3112.0
"('4.0',)",3281.78238234
"('5.0',)",3424.45653299
"('6.0',)",3624.43987547
"('7.0',)",3483.68449697
"('8.0',)",3496.37084193
"('9.0',)",3293.44291313
"('10.0',)",2855.70657794
"('11.0',)",2820.37135598
"('12.0',)",2539.70689816
"('13.0',)",2390.56945597
"('14.0',)",2106.7610632
"('15.0',)",2172.34626114
"('16.0',)",2028.76150994
"('17.0',)",2025.07518149
"('18.0',)",2018.29909175
"('19.0',)",2164.34995266
"('20.0',)",2569.72909612
"('21.0',)",2951.549492
"('22.0',)",2955.50579473
"('23.0',)",3211.38704346
