Time,Demand
"('0.0',)",3101.69490796
"('1.0',)",3149.61214465
"('2.0',)",2971.65575293
"('3.0',)",3112.0
"('4.0',)",3387.84694603
"('5.0',)",3424.45653299
"('6.0',)",3607.35962811
"('7.0',)",3666.56593693
"('8.0',)",3476.12038924
"('9.0',)",3117.51718856
"('10.0',)",2966.32110998
"('11.0',)",2812.7563082
"('12.0',)",2437.16658414
"('13.0',)",2316.37780465
"('14.0',)",2246.40904395
"('15.0',)",1904.87178227
"('16.0',)",1898.27180416
"('17.0',)",1887.18587412
"('18.0',)",2224.55551255
"('19.0',)",2430.84813209
"('20.0',)",2448.00033516
"('21.0',)",2732.30445503
"('22.0',)",2955.50579473
"('23.0',)",3210.41595031
