Time,Demand
"('0.0',)",3938.38724847
"('1.0',)",3904.87165123
"('2.0',)",3829.24112373
"('3.0',)",3738.67493296
"('4.0',)",3575.46495564
"('5.0',)",3240.48931254
"('6.0',)",3079.57316273
"('7.0',)",2760.42871836
"('8.0',)",2555.66867991
"('9.0',)",2425.22202868
"('10.0',)",2450.89203405
"('11.0',)",2499.96336655
"('12.0',)",2520.56791989
"('13.0',)",2715.27205748
"('14.0',)",2831.62786886
"('15.0',)",2925.21447187
"('16.0',)",2958.79040483
"('17.0',)",2925.53157784
"('18.0',)",2865.88025593
"('19.0',)",2820.78812417
"('20.0',)",2974.9897133
"('21.0',)",3130.57089758
"('22.0',)",3286.72460223
"('23.0',)",3307.53693443
