Time,Demand
"('0.0',)",3845.67449816
"('1.0',)",3949.0861647
"('2.0',)",3858.56196494
"('3.0',)",3698.47884161
"('4.0',)",3470.34318127
"('5.0',)",3330.5288298
"('6.0',)",3067.60893159
"('7.0',)",2760.42871836
"('8.0',)",2601.67839317
"('9.0',)",2475.78401298
"('10.0',)",2358.221457
"('11.0',)",2395.75570899
"('12.0',)",2599.22308728
"('13.0',)",2730.20892701
"('14.0',)",2865.49307791
"('15.0',)",2887.70644623
"('16.0',)",2940.50073482
"('17.0',)",2984.99737731
"('18.0',)",2838.52304436
"('19.0',)",2934.74223111
"('20.0',)",2944.42093332
"('21.0',)",3039.80777938
"('22.0',)",3253.22758479
"('23.0',)",3342.33596091
