Time,Demand
"('0.0',)",3857.24241805
"('1.0',)",3904.87165123
"('2.0',)",3829.24112373
"('3.0',)",3788.64198051
"('4.0',)",3545.8515797
"('5.0',)",3240.48931254
"('6.0',)",2997.60586212
"('7.0',)",2826.96760852
"('8.0',)",2579.18266676
"('9.0',)",2472.88086403
"('10.0',)",2358.221457
"('11.0',)",2477.13503225
"('12.0',)",2509.0
"('13.0',)",2773.54565165
"('14.0',)",2866.83741121
"('15.0',)",2899.27436612
"('16.0',)",2978.10810021
"('17.0',)",2873.28798947
"('18.0',)",2870.15747688
"('19.0',)",2925.07846843
"('20.0',)",2979.16313405
"('21.0',)",3039.80777938
"('22.0',)",3264.47218435
"('23.0',)",3411.37220261
