Time,Demand
"('0.0',)",3857.24241805
"('1.0',)",3987.68729766
"('2.0',)",3875.93027078
"('3.0',)",3725.38116828
"('4.0',)",3481.91110116
"('5.0',)",3316.81064732
"('6.0',)",2997.60586212
"('7.0',)",2870.40919546
"('8.0',)",2555.66867991
"('9.0',)",2525.62204918
"('10.0',)",2440.56891723
"('11.0',)",2395.75570899
"('12.0',)",2607.63570722
"('13.0',)",2725.50054786
"('14.0',)",2810.88872098
"('15.0',)",2887.70644623
"('16.0',)",2969.54641757
"('17.0',)",2923.30507537
"('18.0',)",2915.15491507
"('19.0',)",2820.78812417
"('20.0',)",2924.72584615
"('21.0',)",3039.80777938
"('22.0',)",3304.03829205
"('23.0',)",3361.43784116
