Time,Demand
"('0.0',)",3845.67449816
"('1.0',)",3986.95503827
"('2.0',)",3840.80904362
"('3.0',)",3672.96278888
"('4.0',)",3581.6330271
"('5.0',)",3288.40780509
"('6.0',)",3078.69150764
"('7.0',)",2832.72585604
"('8.0',)",2555.66867991
"('9.0',)",2478.90724269
"('10.0',)",2427.86366536
"('11.0',)",2395.75570899
"('12.0',)",2509.0
"('13.0',)",2742.56384552
"('14.0',)",2799.32080109
"('15.0',)",2887.70644623
"('16.0',)",2919.08700617
"('17.0',)",2981.61826515
"('18.0',)",2871.04592547
"('19.0',)",2898.922509
"('20.0',)",2997.34626647
"('21.0',)",3039.80777938
"('22.0',)",3220.32026629
"('23.0',)",3295.96901454
