Time,Demand
"('0.0',)",3954.22856236
"('1.0',)",3988.45316554
"('2.0',)",3829.24112373
"('3.0',)",3684.53070877
"('4.0',)",3470.34318127
"('5.0',)",3240.48931254
"('6.0',)",3059.35044424
"('7.0',)",2872.37731642
"('8.0',)",2555.66867991
"('9.0',)",2476.06006126
"('10.0',)",2381.7697752
"('11.0',)",2507.42474559
"('12.0',)",2565.30047493
"('13.0',)",2753.7361403
"('14.0',)",2799.32080109
"('15.0',)",2887.70644623
"('16.0',)",3017.87445846
"('17.0',)",2948.54279445
"('18.0',)",2826.95512447
"('19.0',)",2820.78812417
"('20.0',)",2975.43759278
"('21.0',)",3118.84642012
"('22.0',)",3249.934195
"('23.0',)",3295.96901454
