Time,Demand
"('0.0',)",3880.3234014
"('1.0',)",3904.87165123
"('2.0',)",3840.80904362
"('3.0',)",3712.294643
"('4.0',)",3572.28288712
"('5.0',)",3240.48931254
"('6.0',)",3056.42315449
"('7.0',)",2875.57503579
"('8.0',)",2555.66867991
"('9.0',)",2467.45513129
"('10.0',)",2473.76593156
"('11.0',)",2445.32269525
"('12.0',)",2587.43008249
"('13.0',)",2742.19975144
"('14.0',)",2878.06449465
"('15.0',)",2945.77941791
"('16.0',)",2938.69101059
"('17.0',)",2884.85590936
"('18.0',)",2826.95512447
"('19.0',)",2923.36267454
"('20.0',)",2950.85681736
"('21.0',)",3039.80777938
"('22.0',)",3287.75599281
"('23.0',)",3307.53693443
