Time,Demand
"('0.0',)",3910.38642787
"('1.0',)",3963.86179832
"('2.0',)",3829.24112373
"('3.0',)",3732.61289436
"('4.0',)",3496.55900054
"('5.0',)",3240.48931254
"('6.0',)",3009.17378201
"('7.0',)",2791.38990725
"('8.0',)",2555.66867991
"('9.0',)",2529.2989004
"('10.0',)",2358.221457
"('11.0',)",2443.62192971
"('12.0',)",2509.0
"('13.0',)",2766.71576859
"('14.0',)",2872.90849438
"('15.0',)",2887.70644623
"('16.0',)",2907.51908628
"('17.0',)",2988.92523217
"('18.0',)",2826.95512447
"('19.0',)",2820.78812417
"('20.0',)",2971.39689432
"('21.0',)",3051.37569927
"('22.0',)",3208.7523464
"('23.0',)",3295.96901454
