Time,Demand
"('0.0',)",3918.61878028
"('1.0',)",3932.91422494
"('2.0',)",3857.70797028
"('3.0',)",3786.50294897
"('4.0',)",3470.34318127
"('5.0',)",3317.14942973
"('6.0',)",3069.8329557
"('7.0',)",2813.57587158
"('8.0',)",2567.2365998
"('9.0',)",2425.22202868
"('10.0',)",2408.88169528
"('11.0',)",2395.75570899
"('12.0',)",2605.22408565
"('13.0',)",2659.53585086
"('14.0',)",2799.32080109
"('15.0',)",2919.81629972
"('16.0',)",2989.98138519
"('17.0',)",2953.26893108
"('18.0',)",2903.72408409
"('19.0',)",2820.78812417
"('20.0',)",2969.77231895
"('21.0',)",3155.25999792
"('22.0',)",3281.20272386
"('23.0',)",3406.15619787
