Time,Demand
"('0.0',)",3845.67449816
"('1.0',)",4020.5019805
"('2.0',)",3840.80904362
"('3.0',)",3672.96278888
"('4.0',)",3572.2249004
"('5.0',)",3322.6892829
"('6.0',)",3009.17378201
"('7.0',)",2771.99663825
"('8.0',)",2618.57837292
"('9.0',)",2448.49845977
"('10.0',)",2388.57938456
"('11.0',)",2429.933296
"('12.0',)",2509.0
"('13.0',)",2773.2832522
"('14.0',)",2914.64931537
"('15.0',)",2899.27436612
"('16.0',)",2933.02304045
"('17.0',)",2884.85590936
"('18.0',)",2942.58823481
"('19.0',)",2820.78812417
"('20.0',)",2892.28889801
"('21.0',)",3151.48069388
"('22.0',)",3208.7523464
"('23.0',)",3359.87592022
