Time,Demand
"('0.0',)",3959.0860473
"('1.0',)",3986.55776578
"('2.0',)",3829.24112373
"('3.0',)",3672.96278888
"('4.0',)",3481.91110116
"('5.0',)",3307.92275114
"('6.0',)",2997.60586212
"('7.0',)",2873.45266162
"('8.0',)",2555.66867991
"('9.0',)",2413.65410879
"('10.0',)",2420.6326953
"('11.0',)",2441.47841301
"('12.0',)",2509.0
"('13.0',)",2659.53585086
"('14.0',)",2799.32080109
"('15.0',)",2899.27436612
"('16.0',)",2907.51908628
"('17.0',)",2940.46593427
"('18.0',)",2838.52304436
"('19.0',)",2820.78812417
"('20.0',)",2970.16198224
"('21.0',)",3116.73582005
"('22.0',)",3323.3813916
"('23.0',)",3394.05277889
