Time,Demand
"('0.0',)",3946.98595032
"('1.0',)",3971.05112412
"('2.0',)",3857.173358
"('3.0',)",3783.56506513
"('4.0',)",3470.34318127
"('5.0',)",3252.05723243
"('6.0',)",3026.18957557
"('7.0',)",2771.99663825
"('8.0',)",2636.27050475
"('9.0',)",2458.67197725
"('10.0',)",2358.221457
"('11.0',)",2395.75570899
"('12.0',)",2590.37090961
"('13.0',)",2758.93010551
"('14.0',)",2852.23560117
"('15.0',)",2887.70644623
"('16.0',)",2919.08700617
"('17.0',)",2957.02248308
"('18.0',)",2826.95512447
"('19.0',)",2931.49404911
"('20.0',)",2966.96033536
"('21.0',)",3039.80777938
"('22.0',)",3208.7523464
"('23.0',)",3295.96901454
