Time,Demand
"('0.0',)",3901.58243981
"('1.0',)",3938.26628601
"('2.0',)",3840.80904362
"('3.0',)",3672.96278888
"('4.0',)",3470.34318127
"('5.0',)",3303.26256522
"('6.0',)",3086.9844545
"('7.0',)",2815.11586005
"('8.0',)",2617.8569427
"('9.0',)",2413.65410879
"('10.0',)",2358.221457
"('11.0',)",2395.75570899
"('12.0',)",2565.96360882
"('13.0',)",2659.53585086
"('14.0',)",2799.32080109
"('15.0',)",2899.27436612
"('16.0',)",3006.84629674
"('17.0',)",2884.85590936
"('18.0',)",2826.95512447
"('19.0',)",2897.60342055
"('20.0',)",2903.8568179
"('21.0',)",3143.99867599
"('22.0',)",3208.7523464
"('23.0',)",3295.96901454
