Time,Demand
"('0.0',)",3926.85838011
"('1.0',)",4020.45746794
"('2.0',)",3858.75382141
"('3.0',)",3672.96278888
"('4.0',)",3585.95756907
"('5.0',)",3288.99948631
"('6.0',)",3058.08168899
"('7.0',)",2771.99663825
"('8.0',)",2660.41549769
"('9.0',)",2413.65410879
"('10.0',)",2454.91568098
"('11.0',)",2483.03226668
"('12.0',)",2520.56791989
"('13.0',)",2771.62357592
"('14.0',)",2841.09376186
"('15.0',)",2887.70644623
"('16.0',)",2973.10713345
"('17.0',)",2956.34687448
"('18.0',)",2826.95512447
"('19.0',)",2844.52965649
"('20.0',)",2998.77165396
"('21.0',)",3087.07637818
"('22.0',)",3238.54675752
"('23.0',)",3329.71914821
