Time,Demand
"('0.0',)",3906.01279666
"('1.0',)",3916.43957112
"('2.0',)",3829.24112373
"('3.0',)",3672.96278888
"('4.0',)",3470.34318127
"('5.0',)",3240.48931254
"('6.0',)",3068.25215469
"('7.0',)",2771.99663825
"('8.0',)",2636.27712016
"('9.0',)",2491.48918757
"('10.0',)",2369.78937689
"('11.0',)",2506.28907019
"('12.0',)",2578.00024363
"('13.0',)",2757.31068624
"('14.0',)",2810.88872098
"('15.0',)",3003.3368075
"('16.0',)",2939.63114633
"('17.0',)",2936.19508563
"('18.0',)",2826.95512447
"('19.0',)",2820.78812417
"('20.0',)",2965.07133413
"('21.0',)",3123.62103953
"('22.0',)",3208.7523464
"('23.0',)",3363.83103157
