Time,Demand
"('0.0',)",3890.97479158
"('1.0',)",3916.43957112
"('2.0',)",3829.24112373
"('3.0',)",3672.96278888
"('4.0',)",3585.90551488
"('5.0',)",3240.48931254
"('6.0',)",2997.60586212
"('7.0',)",2771.99663825
"('8.0',)",2658.98427203
"('9.0',)",2471.42590733
"('10.0',)",2437.07032337
"('11.0',)",2395.75570899
"('12.0',)",2509.0
"('13.0',)",2770.0536901
"('14.0',)",2830.91537005
"('15.0',)",2887.70644623
"('16.0',)",3020.14892495
"('17.0',)",2953.98581043
"('18.0',)",2826.95512447
"('19.0',)",2853.4050245
"('20.0',)",2903.8568179
"('21.0',)",3039.80777938
"('22.0',)",3324.37638857
"('23.0',)",3295.96901454
