Time,Demand
"('0.0',)",3845.67449816
"('1.0',)",3904.87165123
"('2.0',)",3829.24112373
"('3.0',)",3750.07528153
"('4.0',)",3470.34318127
"('5.0',)",3271.16315349
"('6.0',)",3059.42590151
"('7.0',)",2875.65642725
"('8.0',)",2580.87743814
"('9.0',)",2413.65410879
"('10.0',)",2369.78937689
"('11.0',)",2423.56112759
"('12.0',)",2520.56791989
"('13.0',)",2659.53585086
"('14.0',)",2810.88872098
"('15.0',)",2998.61353994
"('16.0',)",3023.1975125
"('17.0',)",2950.45464725
"('18.0',)",2838.52304436
"('19.0',)",2820.78812417
"('20.0',)",2892.28889801
"('21.0',)",3106.15072653
"('22.0',)",3322.13622573
"('23.0',)",3295.96901454
