Time,Demand
"('0.0',)",3905.02944451
"('1.0',)",3904.87165123
"('2.0',)",3913.04735248
"('3.0',)",3782.7402299
"('4.0',)",3470.34318127
"('5.0',)",3240.48931254
"('6.0',)",3112.46248651
"('7.0',)",2870.8147152
"('8.0',)",2555.66867991
"('9.0',)",2413.65410879
"('10.0',)",2430.99744915
"('11.0',)",2395.75570899
"('12.0',)",2509.0
"('13.0',)",2700.1059572
"('14.0',)",2799.32080109
"('15.0',)",2968.50982656
"('16.0',)",2981.86365198
"('17.0',)",2937.57775436
"('18.0',)",2826.95512447
"('19.0',)",2885.40458957
"('20.0',)",2892.28889801
"('21.0',)",3039.80777938
"('22.0',)",3271.82080386
"('23.0',)",3307.53693443
