Time,Demand
"('0.0',)",3872.87700651
"('1.0',)",3904.87165123
"('2.0',)",3829.24112373
"('3.0',)",3779.63644181
"('4.0',)",3537.17978356
"('5.0',)",3240.48931254
"('6.0',)",3077.61878557
"('7.0',)",2760.42871836
"('8.0',)",2555.66867991
"('9.0',)",2467.52020152
"('10.0',)",2462.9943685
"('11.0',)",2476.45368677
"('12.0',)",2509.0
"('13.0',)",2659.53585086
"('14.0',)",2860.07078568
"('15.0',)",2887.70644623
"('16.0',)",2907.51908628
"('17.0',)",2873.28798947
"('18.0',)",2884.60658231
"('19.0',)",2820.78812417
"('20.0',)",2945.26570746
"('21.0',)",3039.80777938
"('22.0',)",3220.32026629
"('23.0',)",3411.48000029
