Time,Demand
"('0.0',)",3954.11242704
"('1.0',)",3904.87165123
"('2.0',)",3829.24112373
"('3.0',)",3684.53070877
"('4.0',)",3470.34318127
"('5.0',)",3323.82051543
"('6.0',)",2997.60586212
"('7.0',)",2760.42871836
"('8.0',)",2615.19694169
"('9.0',)",2441.95528037
"('10.0',)",2473.90057959
"('11.0',)",2451.31593195
"('12.0',)",2571.45023845
"('13.0',)",2671.10377075
"('14.0',)",2799.32080109
"('15.0',)",2974.62525922
"('16.0',)",2907.51908628
"('17.0',)",2873.28798947
"('18.0',)",2930.78703064
"('19.0',)",2820.78812417
"('20.0',)",3007.8585749
"('21.0',)",3107.93192404
"('22.0',)",3208.7523464
"('23.0',)",3295.96901454
