Time,Demand
"('0.0',)",3926.21153586
"('1.0',)",3904.87165123
"('2.0',)",3840.80904362
"('3.0',)",3701.50725506
"('4.0',)",3470.34318127
"('5.0',)",3322.99011133
"('6.0',)",2997.60586212
"('7.0',)",2836.03152523
"('8.0',)",2567.2365998
"('9.0',)",2413.65410879
"('10.0',)",2369.78937689
"('11.0',)",2494.53470884
"('12.0',)",2624.59113648
"('13.0',)",2690.73174871
"('14.0',)",2890.47121627
"('15.0',)",2899.27436612
"('16.0',)",2959.90694685
"('17.0',)",2988.44930448
"('18.0',)",2935.29899314
"('19.0',)",2820.78812417
"('20.0',)",2892.28889801
"('21.0',)",3106.98699241
"('22.0',)",3208.7523464
"('23.0',)",3400.64731531
