Time,Demand
"('0.0',)",2546.46818038
"('1.0',)",2780.19944674
"('2.0',)",2832.25896038
"('3.0',)",2885.665737
"('4.0',)",2918.489627
"('5.0',)",2833.0775251
"('6.0',)",2886.0887175
"('7.0',)",2975.56656824
"('8.0',)",3157.13228889
"('9.0',)",3402.64511095
"('10.0',)",3610.54332549
"('11.0',)",3857.23601361
"('12.0',)",3975.860926
"('13.0',)",3911.65203772
"('14.0',)",3834.25633098
"('15.0',)",3685.86472888
"('16.0',)",3569.31929584
"('17.0',)",3276.90313109
"('18.0',)",3060.55791942
"('19.0',)",2856.86444418
"('20.0',)",2677.40050599
"('21.0',)",2535.29844541
"('22.0',)",2447.50117062
"('23.0',)",2433.20752567
