Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2707.0
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2868.11435476
"('5.0',)",2852.44892489
"('6.0',)",2866.71731771
"('7.0',)",2975.56656824
"('8.0',)",3225.16343007
"('9.0',)",3383.27371116
"('10.0',)",3686.75087502
"('11.0',)",3793.96278747
"('12.0',)",3899.51440084
"('13.0',)",3911.65203772
"('14.0',)",3834.25633098
"('15.0',)",3757.02633139
"('16.0',)",3491.84972671
"('17.0',)",3354.38268184
"('18.0',)",3060.55791942
"('19.0',)",2934.33426177
"('20.0',)",2677.40050599
"('21.0',)",2598.0418638
"('22.0',)",2523.78243232
"('23.0',)",2433.20752567
