Time,Demand
"('0.0',)",2502.2055903
"('1.0',)",2726.37139979
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",2975.56656824
"('8.0',)",3176.50368868
"('9.0',)",3402.64511095
"('10.0',)",3610.54332549
"('11.0',)",3870.13962074
"('12.0',)",3964.33010563
"('13.0',)",3988.54729859
"('14.0',)",3853.62773077
"('15.0',)",3763.34959631
"('16.0',)",3560.77968255
"('17.0',)",3352.57301139
"('18.0',)",3060.55791942
"('19.0',)",2856.86444418
"('20.0',)",2696.77190578
"('21.0',)",2609.59789382
"('22.0',)",2447.50117062
"('23.0',)",2452.57892546
