Time,Demand
"('0.0',)",2552.96787469
"('1.0',)",2784.36246765
"('2.0',)",2906.44432959
"('3.0',)",2943.6032677
"('4.0',)",2926.11407024
"('5.0',)",2908.78147078
"('6.0',)",2937.60366818
"('7.0',)",3052.77863907
"('8.0',)",3234.29424668
"('9.0',)",3383.27371116
"('10.0',)",3629.91472528
"('11.0',)",3857.54186255
"('12.0',)",3974.30961444
"('13.0',)",3986.80807027
"('14.0',)",3853.62773077
"('15.0',)",3762.99183792
"('16.0',)",3491.84972671
"('17.0',)",3354.38563096
"('18.0',)",3138.04350935
"('19.0',)",2934.34957705
"('20.0',)",2746.83996549
"('21.0',)",2535.29844541
"('22.0',)",2524.66927843
"('23.0',)",2452.57892546
