Time,Demand
"('0.0',)",2555.52758685
"('1.0',)",2707.0
"('2.0',)",2832.25896038
"('3.0',)",2885.665737
"('4.0',)",2924.71575007
"('5.0',)",2833.0775251
"('6.0',)",2932.25756128
"('7.0',)",2975.56656824
"('8.0',)",3157.13228889
"('9.0',)",3383.27371116
"('10.0',)",3681.27497086
"('11.0',)",3870.69437595
"('12.0',)",3958.79077687
"('13.0',)",3979.87708299
"('14.0',)",3853.62773077
"('15.0',)",3705.23612867
"('16.0',)",3552.71761518
"('17.0',)",3340.49806571
"('18.0',)",3120.75494241
"('19.0',)",2856.86444418
"('20.0',)",2743.7493664
"('21.0',)",2607.82804416
"('22.0',)",2523.3095301
"('23.0',)",2496.09132337
