Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2775.12565547
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2925.60962752
"('5.0',)",2899.30147942
"('6.0',)",2943.81966314
"('7.0',)",3051.13928571
"('8.0',)",3157.13228889
"('9.0',)",3451.45975962
"('10.0',)",3685.43798242
"('11.0',)",3793.96278747
"('12.0',)",3899.51440084
"('13.0',)",3985.93476299
"('14.0',)",3834.25633098
"('15.0',)",3685.86472888
"('16.0',)",3491.84972671
"('17.0',)",3353.31812826
"('18.0',)",3127.36801839
"('19.0',)",2933.95852899
"('20.0',)",2754.83537493
"('21.0',)",2535.29844541
"('22.0',)",2466.87257041
"('23.0',)",2433.20752567
