Time,Demand
"('0.0',)",2546.81349633
"('1.0',)",2784.48446288
"('2.0',)",2905.87750119
"('3.0',)",2866.29433721
"('4.0',)",2926.22122185
"('5.0',)",2902.44110647
"('6.0',)",2944.08188411
"('7.0',)",3042.66863375
"('8.0',)",3234.5859536
"('9.0',)",3383.27371116
"('10.0',)",3687.28759238
"('11.0',)",3870.38160103
"('12.0',)",3966.470673
"('13.0',)",3989.13389918
"('14.0',)",3909.99458032
"('15.0',)",3746.64384034
"('16.0',)",3567.37718559
"('17.0',)",3353.97140762
"('18.0',)",3127.27762869
"('19.0',)",2928.45533678
"('20.0',)",2754.86452271
"('21.0',)",2612.06263351
"('22.0',)",2523.87306739
"('23.0',)",2508.62094115
