Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2707.0
"('2.0',)",2832.25896038
"('3.0',)",2885.665737
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",3052.94974138
"('8.0',)",3176.50368868
"('9.0',)",3383.27371116
"('10.0',)",3610.54332549
"('11.0',)",3793.96278747
"('12.0',)",3899.51440084
"('13.0',)",3911.65203772
"('14.0',)",3834.25633098
"('15.0',)",3705.23612867
"('16.0',)",3569.33498509
"('17.0',)",3353.71675774
"('18.0',)",3127.59359144
"('19.0',)",2856.86444418
"('20.0',)",2677.40050599
"('21.0',)",2535.29844541
"('22.0',)",2524.06630599
"('23.0',)",2433.20752567
