Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2780.77117506
"('2.0',)",2895.20011741
"('3.0',)",2935.43347697
"('4.0',)",2868.11435476
"('5.0',)",2908.60568493
"('6.0',)",2866.71731771
"('7.0',)",3052.90739735
"('8.0',)",3176.50368868
"('9.0',)",3460.73814736
"('10.0',)",3687.51742776
"('11.0',)",3793.96278747
"('12.0',)",3976.64964092
"('13.0',)",3988.27142708
"('14.0',)",3904.82446013
"('15.0',)",3685.86472888
"('16.0',)",3564.8969548
"('17.0',)",3341.40763488
"('18.0',)",3137.9117358
"('19.0',)",2856.86444418
"('20.0',)",2742.7634755
"('21.0',)",2535.29844541
"('22.0',)",2524.53400665
"('23.0',)",2510.32163415
