Time,Demand
"('0.0',)",2545.90499313
"('1.0',)",2707.0
"('2.0',)",2832.25896038
"('3.0',)",2940.85404057
"('4.0',)",2922.10975851
"('5.0',)",2833.0775251
"('6.0',)",2944.02500824
"('7.0',)",2994.93796804
"('8.0',)",3220.23809902
"('9.0',)",3383.27371116
"('10.0',)",3610.54332549
"('11.0',)",3864.69777962
"('12.0',)",3969.40453132
"('13.0',)",3985.04065809
"('14.0',)",3907.29024208
"('15.0',)",3760.24740765
"('16.0',)",3568.04739703
"('17.0',)",3276.90313109
"('18.0',)",3060.55791942
"('19.0',)",2856.86444418
"('20.0',)",2754.8478966
"('21.0',)",2554.6698452
"('22.0',)",2524.93008546
"('23.0',)",2452.57892546
