Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2726.37139979
"('2.0',)",2900.15138781
"('3.0',)",2927.36920716
"('4.0',)",2848.74295497
"('5.0',)",2910.22575338
"('6.0',)",2886.0887175
"('7.0',)",3036.19307201
"('8.0',)",3176.50368868
"('9.0',)",3383.27371116
"('10.0',)",3610.54332549
"('11.0',)",3870.96721401
"('12.0',)",3918.88580063
"('13.0',)",3931.02343751
"('14.0',)",3834.25633098
"('15.0',)",3755.74889551
"('16.0',)",3491.84972671
"('17.0',)",3338.86589487
"('18.0',)",3137.40384063
"('19.0',)",2876.23584397
"('20.0',)",2752.66362089
"('21.0',)",2535.29844541
"('22.0',)",2447.50117062
"('23.0',)",2500.36984223
