Time,Demand
"('0.0',)",2559.23875458
"('1.0',)",2707.0
"('2.0',)",2901.38476885
"('3.0',)",2885.665737
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",2994.93796804
"('8.0',)",3233.35645948
"('9.0',)",3383.27371116
"('10.0',)",3629.91472528
"('11.0',)",3870.21624647
"('12.0',)",3899.51440084
"('13.0',)",3974.75114518
"('14.0',)",3907.10701214
"('15.0',)",3685.86472888
"('16.0',)",3491.84972671
"('17.0',)",3276.90313109
"('18.0',)",3060.55791942
"('19.0',)",2917.8560061
"('20.0',)",2677.40050599
"('21.0',)",2554.6698452
"('22.0',)",2447.50117062
"('23.0',)",2433.20752567
