Time,Demand
"('0.0',)",2550.11484074
"('1.0',)",2775.13164823
"('2.0',)",2832.25896038
"('3.0',)",2925.94447561
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",2975.56656824
"('8.0',)",3157.13228889
"('9.0',)",3460.74653259
"('10.0',)",3629.91472528
"('11.0',)",3863.2488345
"('12.0',)",3899.51440084
"('13.0',)",3983.81551054
"('14.0',)",3853.62773077
"('15.0',)",3685.86472888
"('16.0',)",3491.84972671
"('17.0',)",3354.37837406
"('18.0',)",3060.55791942
"('19.0',)",2934.02164893
"('20.0',)",2753.60466109
"('21.0',)",2535.29844541
"('22.0',)",2447.50117062
"('23.0',)",2433.20752567
