Time,Demand
"('0.0',)",2502.2055903
"('1.0',)",2707.0
"('2.0',)",2909.74455698
"('3.0',)",2943.53273296
"('4.0',)",2848.74295497
"('5.0',)",2907.07704697
"('6.0',)",2944.20021897
"('7.0',)",3051.73398564
"('8.0',)",3234.13655595
"('9.0',)",3459.76932398
"('10.0',)",3685.84640138
"('11.0',)",3813.33418726
"('12.0',)",3975.4894844
"('13.0',)",3974.05303835
"('14.0',)",3834.25633098
"('15.0',)",3763.31097825
"('16.0',)",3560.13282249
"('17.0',)",3349.22471037
"('18.0',)",3079.92931921
"('19.0',)",2928.46990532
"('20.0',)",2753.48139729
"('21.0',)",2554.6698452
"('22.0',)",2507.06970496
"('23.0',)",2509.74589276
