Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2783.67432996
"('2.0',)",2895.51140382
"('3.0',)",2943.77946998
"('4.0',)",2926.16217489
"('5.0',)",2910.35809086
"('6.0',)",2886.0887175
"('7.0',)",2994.93796804
"('8.0',)",3234.06523792
"('9.0',)",3453.58186683
"('10.0',)",3610.54332549
"('11.0',)",3793.96278747
"('12.0',)",3899.51440084
"('13.0',)",3911.65203772
"('14.0',)",3903.40935431
"('15.0',)",3762.73471363
"('16.0',)",3569.31855301
"('17.0',)",3276.90313109
"('18.0',)",3060.55791942
"('19.0',)",2876.23584397
"('20.0',)",2696.77190578
"('21.0',)",2554.6698452
"('22.0',)",2466.87257041
"('23.0',)",2501.72309986
