Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2707.0
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2923.36544923
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",3052.1614926
"('8.0',)",3157.13228889
"('9.0',)",3402.64511095
"('10.0',)",3687.91184076
"('11.0',)",3863.44157338
"('12.0',)",3975.78817335
"('13.0',)",3987.37422023
"('14.0',)",3910.33125007
"('15.0',)",3759.88751389
"('16.0',)",3558.49462925
"('17.0',)",3335.24701564
"('18.0',)",3060.55791942
"('19.0',)",2931.0133592
"('20.0',)",2737.37798081
"('21.0',)",2535.29844541
"('22.0',)",2516.83734978
"('23.0',)",2433.20752567
