Time,Demand
"('0.0',)",2502.2055903
"('1.0',)",2726.37139979
"('2.0',)",2896.19937592
"('3.0',)",2941.22413852
"('4.0',)",2925.77152311
"('5.0',)",2910.51197933
"('6.0',)",2936.99971076
"('7.0',)",3052.86077679
"('8.0',)",3176.50368868
"('9.0',)",3383.27371116
"('10.0',)",3683.94900033
"('11.0',)",3855.40358774
"('12.0',)",3899.51440084
"('13.0',)",3911.65203772
"('14.0',)",3911.74051022
"('15.0',)",3761.78942706
"('16.0',)",3567.01067429
"('17.0',)",3354.06828422
"('18.0',)",3137.95491274
"('19.0',)",2856.86444418
"('20.0',)",2750.09364728
"('21.0',)",2612.48502355
"('22.0',)",2466.87257041
"('23.0',)",2433.20752567
