Time,Demand
"('0.0',)",2482.83419051
"('1.0',)",2771.46716071
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2886.0887175
"('7.0',)",3039.00084598
"('8.0',)",3157.13228889
"('9.0',)",3460.70615039
"('10.0',)",3684.7876236
"('11.0',)",3866.6294136
"('12.0',)",3975.50210674
"('13.0',)",3987.50552016
"('14.0',)",3892.51621395
"('15.0',)",3685.86472888
"('16.0',)",3568.54826158
"('17.0',)",3296.27453088
"('18.0',)",3060.55791942
"('19.0',)",2856.86444418
"('20.0',)",2677.40050599
"('21.0',)",2612.72872086
"('22.0',)",2466.87257041
"('23.0',)",2509.87725196
