Time,Demand
"('0.0',)",2555.93769431
"('1.0',)",2783.50125237
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2886.0887175
"('7.0',)",3043.68211227
"('8.0',)",3224.27888365
"('9.0',)",3383.27371116
"('10.0',)",3675.52174208
"('11.0',)",3869.923279
"('12.0',)",3918.88580063
"('13.0',)",3986.81785068
"('14.0',)",3911.18655223
"('15.0',)",3685.86472888
"('16.0',)",3511.2211265
"('17.0',)",3276.90313109
"('18.0',)",3134.49382049
"('19.0',)",2934.01792791
"('20.0',)",2696.77190578
"('21.0',)",2600.61386928
"('22.0',)",2447.50117062
"('23.0',)",2452.57892546
