Time,Demand
"('0.0',)",2502.2055903
"('1.0',)",2707.0
"('2.0',)",2903.09283027
"('3.0',)",2936.08643011
"('4.0',)",2913.36146068
"('5.0',)",2833.0775251
"('6.0',)",2866.71731771
"('7.0',)",2975.56656824
"('8.0',)",3218.60536668
"('9.0',)",3402.64511095
"('10.0',)",3682.75941093
"('11.0',)",3813.33418726
"('12.0',)",3976.4048674
"('13.0',)",3984.76456737
"('14.0',)",3911.32843051
"('15.0',)",3685.86472888
"('16.0',)",3551.44316729
"('17.0',)",3345.55092015
"('18.0',)",3136.02400431
"('19.0',)",2932.10823822
"('20.0',)",2754.46092544
"('21.0',)",2612.78033369
"('22.0',)",2524.81473404
"('23.0',)",2452.57892546
