Time,Demand
"('0.0',)",2558.74884716
"('1.0',)",2783.19622255
"('2.0',)",2832.25896038
"('3.0',)",2866.29433721
"('4.0',)",2848.74295497
"('5.0',)",2833.0775251
"('6.0',)",2886.0887175
"('7.0',)",3052.55659572
"('8.0',)",3157.13228889
"('9.0',)",3453.47738516
"('10.0',)",3629.91472528
"('11.0',)",3871.33309275
"('12.0',)",3972.88924323
"('13.0',)",3989.06670662
"('14.0',)",3834.25633098
"('15.0',)",3685.86472888
"('16.0',)",3567.79996015
"('17.0',)",3351.19055777
"('18.0',)",3060.55791942
"('19.0',)",2856.86444418
"('20.0',)",2745.83661319
"('21.0',)",2608.89073872
"('22.0',)",2518.48940505
"('23.0',)",2433.20752567
