Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3977.90280496
"('2.0',)",4100.37604346
"('3.0',)",4299.3281053
"('4.0',)",4550.00528569
"('5.0',)",4914.81567573
"('6.0',)",5371.99921756
"('7.0',)",5648.4749442
"('8.0',)",6048.30718458
"('9.0',)",6329.6527936
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5707.15926778
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4841.55127964
"('16.0',)",4724.05331358
"('17.0',)",4487.62250948
"('18.0',)",4432.10867743
"('19.0',)",3984.93325733
"('20.0',)",3981.7029436
"('21.0',)",3480.09866986
"('22.0',)",3509.04809412
"('23.0',)",3398.42227633
