Time,Demand
"('0.0',)",3880.79756786
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4241.15760644
"('4.0',)",4677.17899099
"('5.0',)",4802.02210261
"('6.0',)",5357.27953626
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6082.15909683
"('10.0',)",6284.61526575
"('11.0',)",6119.43038887
"('12.0',)",5726.52634349
"('13.0',)",5376.42612997
"('14.0',)",5001.74370134
"('15.0',)",4764.4885664
"('16.0',)",4615.15395072
"('17.0',)",4487.88063484
"('18.0',)",4323.52906477
"('19.0',)",3984.93325733
"('20.0',)",3880.65826854
"('21.0',)",3711.91090836
"('22.0',)",3558.83394315
"('23.0',)",3512.88332358
